id,национальность
682965,Русские
683063,Украинцы
683082,Русские
683111,Латыши
683345,Русские
683367,Русские
683471,Русские
683522,Русские
683537,Русские
683539,Румыны
683585,нет данных
683874,Русские
683900,Украинцы
683912,Русские
683953,Русские
684099,Русские
684223,Русские
684234,Русские
684243,Поляки
684259,Русские
684275,Русские
684288,Латыши
684302,Русские
684317,Русские
684385,Русские
684550,Русские
684627,Русские
684733,Немцы
684921,Украинцы
684948,Поляки
684965,Поляки
684995,Русские
685059,Русские
685091,Русские
685129,Украинцы
685140,Русские
685181,Русские
685189,Русские
685286,Русские
685348,Русские
685434,Мордва
685469,Русские
685470,Русские
685552,Русские
685594,Русские
685620,Русские
685647,Русские
685660,Русские
685683,Русские
685685,Русские
685751,Латыши
685793,Русские
685833,Русские
685836,Русские
685837,Русские
685841,Русские
685842,Русские
685844,Русские
685887,Чехи
686058,Русские
686059,Украинцы
686071,Евреи
686316,Китайцы
686317,Китайцы
686409,Русские
686410,Русские
686418,Китайцы
686423,Китайцы
686540,Поляки
686551,Русские
687153,Немцы
687236,Евреи
687238,Евреи
687294,Евреи
687355,Евреи
687559,Украинцы
687575,Русские
688066,Украинцы
688376,Поляки
688387,Украинцы
688463,Поляки
688467,Нанайцы
688470,Ульчи
688472,Ульчи
688479,Китайцы
688483,Китайцы
688490,Китайцы
688492,Китайцы
688494,Китайцы
688495,Китайцы
688507,Китайцы
688508,Китайцы
688515,Корейцы
688530,Китайцы
688538,Китайцы
688539,Китайцы
688542,Китайцы
688548,Китайцы
688551,Китайцы
688555,Китайцы
688556,Китайцы
688567,Китайцы
688568,Китайцы
688569,Русские
688576,Китайцы
688577,Китайцы
688584,Китайцы
688588,Китайцы
688593,Китайцы
688596,Китайцы
688598,Китайцы
688607,Китайцы
688613,Китайцы
688619,Китайцы
688622,Китайцы
688625,Китайцы
688626,Китайцы
688629,Китайцы
688630,Китайцы
688641,Китайцы
688642,Китайцы
688644,Китайцы
688652,Китайцы
688657,Китайцы
688658,Китайцы
688661,Китайцы
688662,Китайцы
688680,Китайцы
688681,Китайцы
688684,Китайцы
688686,Китайцы
688691,Китайцы
688692,Китайцы
688700,Китайцы
688702,Китайцы
688703,Китайцы
688709,Китайцы
688710,Китайцы
688711,Китайцы
688714,Китайцы
688718,Китайцы
688720,Китайцы
688721,Китайцы
688724,Китайцы
688728,Китайцы
688730,Китайцы
688737,Китайцы
688740,Китайцы
688741,Китайцы
688744,Китайцы
688747,Китайцы
688748,Китайцы
688750,Китайцы
688753,Китайцы
688754,Ульчи
688755,Ульчи
688756,Китайцы
688757,Китайцы
688764,нет данных
688767,Китайцы
688768,Китайцы
688771,Китайцы
688773,Китайцы
688774,Китайцы
688779,Китайцы
688780,Китайцы
688781,Китайцы
688782,Китайцы
688788,Китайцы
688789,Китайцы
688794,Китайцы
688796,Китайцы
688798,Китайцы
688801,Китайцы
688802,Китайцы
688806,Китайцы
688807,Китайцы
688809,Китайцы
688811,Китайцы
688818,Китайцы
688822,Китайцы
688825,Китайцы
688826,Китайцы
688827,Китайцы
688828,Китайцы
688830,Китайцы
688831,Китайцы
688832,Китайцы
688838,Китайцы
688840,Китайцы
688841,Китайцы
688844,Китайцы
688845,Китайцы
688846,Китайцы
688847,Китайцы
688848,Китайцы
688849,нет данных
688853,Китайцы
688854,Китайцы
688856,Китайцы
688858,Китайцы
688859,Китайцы
688860,Китайцы
688865,Китайцы
688869,Китайцы
688870,Китайцы
688872,Китайцы
688873,Китайцы
688874,Китайцы
688875,Китайцы
688876,Китайцы
688877,Китайцы
688882,Китайцы
688887,Китайцы
688888,Китайцы
688891,Китайцы
688894,Китайцы
688895,Китайцы
688897,Китайцы
688901,Китайцы
688906,Китайцы
688909,Китайцы
688910,Китайцы
688912,Китайцы
688913,Китайцы
688914,Китайцы
688916,Китайцы
688917,Китайцы
688921,Китайцы
688924,Китайцы
688925,Китайцы
688974,Русские
689030,Украинцы
689089,Латыши
689137,Ульчи
689164,Евреи
689382,нет данных
689421,Нивхи
689422,Ульчи
689640,Русские
689703,Русские
689727,Русские
689823,Русские
689882,Украинцы
689968,Белорусы
690102,Русские
690143,Украинцы
690379,Русские
690470,Русские
690473,Русские
690501,Русские
690514,Русские
690561,Татары
690583,Русские
690731,Русские
690733,Русские
690777,Русские
690790,Русские
690956,Русские
691063,Русские
691092,Русские
691101,Русские
691126,Русские
691179,Украинцы
691181,нет данных
691663,Украинцы
691707,Русские
691786,Белорусы
691788,Белорусы
691789,Белорусы
692051,Японцы
692128,Русские
692133,Русские
692137,Русские
692144,Русские
692282,Русские
692283,нет данных
692284,Русские
692285,нет данных
692520,Украинцы
692543,Белорусы
692640,Русские
692660,Русские
692973,Евреи
693066,Русские
693290,Китайцы
693458,Русские
693623,Русские
693814,Украинцы
693865,Евреи
693883,нет данных
693987,Китайцы
693988,Китайцы
693989,Китайцы
693990,Китайцы
694024,Поляки
694074,Русские
694438,Русские
694477,Белорусы
694987,Русские
694988,Русские
695037,Украинцы
695231,Русские
695360,Русские
695475,Русские
695476,Русские
695608,Русские
695810,Русские
695960,Украинцы
696106,Русские
696231,Русские
696266,Евреи
696383,Русские
696472,Немцы
696796,Евреи
696810,Русские
696865,Русские
696880,Украинцы
696907,Поляки
696923,Русские
697169,Русские
697259,Русские
697267,Русские
697283,Эвенки
697353,Русские
697457,Русские
697501,Эстонцы
697518,Финны
697544,Русские
697546,Эстонцы
697601,Поляки
697813,Евреи
697830,Русские
698138,Латыши
698161,Украинцы
698194,Русские
698199,Русские
698265,Поляки
698273,Русские
698325,Поляки
698336,Русские
698444,нет данных
698473,Русские
698511,Русские
698521,Эвенки
698638,Русские
698729,Русские
698778,Русские
698911,Русские
698978,Русские
699077,Русские
699146,Белорусы
699212,Русские
699225,Китайцы
699232,Русские
699252,Украинцы
699253,Русские
699264,Русские
699294,Русские
699750,Латыши
699863,Поляки
699999,Русские
700054,Белорусы
700102,Русские
700149,Мордва
700326,Русские
700331,Русские
700380,Русские
700402,Мордва
700587,Русские
700657,Русские
700802,Русские
700866,Поляки
701024,Евреи
701139,Русские
701157,Русские
701183,Русские
701239,Русские
701310,Белорусы
701341,Русские
701520,Русские
701529,Русские
701531,Русские
701616,Русские
701790,Русские
701804,Евреи
701806,Русские
701896,Русские
701927,Русские
702129,Русские
702133,Русские
702252,Русские
702287,Русские
702328,Русские
702353,Русские
702399,Русские
702703,Русские
702752,Русские
702772,Русские
702799,Русские
702811,Русские
702838,Русские
702863,Русские
702904,Русские
702963,Русские
703204,Русские
703253,Русские
703257,Белорусы
703278,Русские
703281,Русские
703301,Русские
703302,Русские
703322,Русские
703403,Русские
703589,Русские
703610,Русские
703618,Русские
703622,нет данных
703642,Русские
703644,нет данных
703725,Немцы
703795,Евреи
703835,Русские
703888,Русские
704062,Русские
704194,Русские
704225,нет данных
704226,нет данных
704461,Евреи
704517,Русские
704531,Евреи
704605,Китайцы
704609,Китайцы
704610,Китайцы
704611,Китайцы
704651,Русские
704674,Русские
704718,Китайцы
704720,Китайцы
704721,Китайцы
704735,Русские
704815,Русские
704820,Русские
704824,Русские
704878,Русские
705132,Русские
705136,Китайцы
705248,Эстонцы
705314,Русские
705351,Русские
705439,Китайцы
705440,Китайцы
705724,Чехи
705828,Русские
705968,Белорусы
706001,Русские
706026,Русские
706079,Русские
706126,Русские
706127,Русские
706138,Русские
706321,Русские
706379,Русские
706576,Венгры
706702,Русские
706891,Русские
706927,Украинцы
707283,Русские
707289,Украинцы
707435,Ульчи
707877,Латыши
707947,Поляки
707967,Русские
707982,Украинцы
708340,Латыши
708626,Русские
708654,Русские
708789,Латыши
708798,Украинцы
708838,Поляки
708858,Русские
708893,Русские
708897,Русские
708997,Украинцы
709012,Русские
709107,Евреи
709207,Немцы
709228,Русские
709291,Китайцы
709334,Ульчи
709390,Украинцы
709392,Русские
709403,Украинцы
709406,Русские
709539,Белорусы
709555,Русские
709632,Русские
709730,Китайцы
709731,Китайцы
709735,Китайцы
709737,Китайцы
709738,Китайцы
709743,Китайцы
709748,Китайцы
709749,Китайцы
709751,Китайцы
709752,Китайцы
709753,Китайцы
709754,Китайцы
709820,Украинцы
709865,Литовцы
709993,Русские
710273,Русские
710275,Поляки
710300,Украинцы
710430,Немцы
710494,Немцы
710594,Русские
710680,Русские
710741,Русские
710851,Чехи
710890,Украинцы
711248,Русские
711441,Русские
711518,Немцы
711868,Евреи
711882,Евреи
711926,Евреи
711943,Русские
712127,Немцы
712509,Русские
712562,Русские
712989,нет данных
713017,Русские
713053,Русские
713199,Немцы
713201,Немцы
713235,Русские
714062,Евреи
714148,Украинцы
714150,Украинцы
714292,Евреи
714512,Поляки
714861,Немцы
714929,Немцы
715356,Украинцы
715448,Русские
715456,Русские
715527,Евреи
715695,Поляки
715774,Русские
715813,Русские
715823,Русские
715955,Русские
716171,Русские
716204,Русские
716306,Русские
716535,Русские
716610,Русские
716623,Русские
716663,Украинцы
716699,Немцы
716799,Русские
717021,Русские
717039,Русские
717065,Русские
717159,Литовцы
717413,Китайцы
717428,Китайцы
717429,Китайцы
717432,Китайцы
717433,Китайцы
717504,Русские
717622,Русские
717876,Русские
718010,Русские
718230,Русские
718360,Украинцы
718445,Русские
718446,Украинцы
718578,Русские
718675,Русские
718715,Русские
718723,Русские
718766,Украинцы
718778,Русские
718779,Украинцы
718925,Русские
718940,Евреи
718958,Русские
718960,Русские
719077,Украинцы
719145,Русские
719211,Русские
719308,Русские
719374,Русские
719445,Русские
719459,Русские
719466,Русские
719771,Евреи
719805,Евреи
719855,Евреи
719904,Латыши
719964,Белорусы
720028,Русские
720051,Немцы
720057,Евреи
720221,Русские
720276,Русские
720277,Украинцы
720378,Украинцы
720394,Украинцы
720418,Украинцы
720421,Русские
720473,Русские
720485,Русские
720494,нет данных
720527,Русские
720564,Русские
720574,Русские
720589,Русские
720733,Поляки
720793,Русские
720803,Украинцы
720804,Украинцы
721040,Русские
721081,Русские
721293,Украинцы
721301,Украинцы
721341,Украинцы
721374,Русские
721418,Русские
721430,Русские
721434,Русские
721436,Русские
721459,Русские
721477,Русские
721495,Русские
721516,Русские
721690,Русские
721698,Русские
721703,Русские
721859,Русские
721885,Русские
721974,Украинцы
722023,Евреи
722037,Русские
722138,Русские
722243,Русские
722314,Русские
722407,Украинцы
722538,Русские
722542,Русские
722546,Русские
722664,Украинцы
722773,Русские
722805,Русские
722868,Русские
722989,Немцы
723053,Русские
723090,Русские
723360,Русские
723387,Русские
723508,Русские
723524,Русские
723574,Русские
723783,Русские
723790,Русские
723888,нет данных
723889,Русские
723891,нет данных
723920,Мордва
724383,Поляки
724388,Поляки
724389,Русские
724573,Евреи
724615,Евреи
724662,Немцы
724877,Русские
724878,Русские
724906,Русские
725149,Русские
725163,Украинцы
725213,Русские
725304,Русские
725400,Русские
725525,Украинцы
725549,Русские
725551,Русские
725555,Русские
725558,Русские
725559,Русские
725568,Русские
725697,Австрийцы
725715,Русские
725734,Русские
725738,Русские
725857,Белорусы
725989,Русские
726057,нет данных
726118,Русские
726153,Русские
726363,Русские
726465,Русские
726467,Русские
726571,Русские
726579,нет данных
726736,Русские
726737,Русские
726760,Русские
726782,Русские
726891,Евреи
726897,Евреи
727131,Немцы
727187,Евреи
727189,Евреи
727284,Латыши
727301,Украинцы
727313,Украинцы
727519,Русские
727561,Русские
727810,Украинцы
727813,Русские
727865,нет данных
727886,Украинцы
728113,Эвенки
728114,Русские
728165,Русские
728168,Эвенки
728237,Чехи
728439,Немцы
728562,Поляки
728652,Русские
728688,Русские
728710,Русские
728785,Немцы
728788,Русские
729027,Китайцы
729030,Китайцы
729031,Китайцы
729032,Китайцы
729033,Китайцы
729034,Китайцы
729035,Китайцы
729038,Китайцы
729039,Китайцы
729040,Китайцы
729041,Китайцы
729042,Китайцы
729043,Китайцы
729051,Русские
729165,Русские
729195,Русские
729249,Русские
729277,Украинцы
729444,Русские
729565,Литовцы
729635,Русские
729816,Русские
729989,Греки
729990,Белорусы
730129,Молдаване
730163,Поляки
730182,Русские
730469,Русские
730656,Китайцы
730657,Китайцы
730660,Китайцы
730728,Русские
730967,Русские
730977,Грузины
731006,Украинцы
731144,Русские
731164,Русские
731242,Русские
731500,нет данных
731503,Русские
731544,Русские
731574,Украинцы
731609,Русские
731649,Русские
731724,Русские
731793,Русские
731806,Русские
731971,Русские
732210,Евреи
732216,Русские
732276,Русские
732337,Русские
732534,Русские
732584,Русские
732643,Русские
732665,Русские
732677,Русские
732717,Китайцы
732732,Китайцы
732733,Китайцы
733084,Русские
733457,Русские
733646,Китайцы
733647,Китайцы
733650,Китайцы
733661,Русские
733871,Белорусы
733876,нет данных
733917,Латыши
733995,Китайцы
733996,Китайцы
734049,Белорусы
734081,Русские
734105,нет данных
734120,Русские
734126,Русские
734159,Русские
734188,Русские
734288,Эвенки
734320,Русские
734466,Мордва
734469,Русские
734584,Поляки
734608,Русские
734680,Евреи
734705,Латыши
734723,Русские
734724,Русские
734735,Латыши
734854,Поляки
734934,Русские
735121,Немцы
735245,Русские
735304,Евреи
735436,Русские
735458,Поляки
735469,Украинцы
735471,Украинцы
735521,Русские
735524,Русские
735539,Русские
735678,нет данных
735776,Латыши
735852,Русские
735956,Русские
735967,Украинцы
736010,Русские
736012,Украинцы
736042,Русские
736068,Русские
736080,Русские
736082,Русские
736238,Русские
736253,Русские
736264,Русские
736294,нет данных
736298,Белорусы
736444,Латыши
736451,Русские
736501,Русские
736519,Поляки
736589,Латыши
736598,Латыши
736695,Украинцы
736727,Русские
736938,Русские
736985,Русские
737056,Русские
737087,Русские
737160,Русские
737210,Русские
737301,Русские
737363,Русские
737469,Русские
737523,Украинцы
737599,Поляки
737630,Китайцы
737663,Белорусы
737755,Русские
737813,Коми-пермяки
737920,Русские
738002,Русские
738033,Русские
738046,Русские
738078,Русские
738340,Русские
738398,нет данных
738523,Белорусы
738640,Украинцы
738780,Русские
738996,Нивхи
739045,Русские
739611,Китайцы
740255,Белорусы
740319,Русские
740338,Японцы
740393,Китайцы
740401,Русские
740477,Украинцы
740501,Корейцы
740592,Евреи
740655,Украинцы
740656,Русские
740779,Немцы
740899,Русские
740960,Евреи
740968,Латыши
741011,Латыши
741082,Русские
741086,Русские
741089,нет данных
741090,Русские
741091,нет данных
741097,Русские
741098,Русские
741105,Русские
741110,Русские
741113,Русские
741114,Русские
741116,нет данных
741117,нет данных
741127,Китайцы
741130,Китайцы
741131,Китайцы
741246,Белорусы
741419,Белорусы
741435,Украинцы
741658,Русские
741659,Русские
741740,Украинцы
741778,Русские
741914,Русские
741996,Русские
742088,Русские
742121,Русские
742153,Чехи
742166,Русские
742242,Русские
742283,Русские
742346,Украинцы
742419,Русские
742469,Русские
742558,Русские
742659,Белорусы
742679,Русские
742945,Японцы
742947,Японцы
743189,Русские
743290,Русские
743333,Русские
743762,Украинцы
743824,Русские
743851,Русские
743852,Русские
743859,Русские
743860,Русские
743921,Русские
744095,Русские
744101,Русские
744159,Русские
744471,Евреи
744562,Евреи
744675,Белорусы
744681,Русские
744783,Русские
744785,Русские
744892,Мордва
745084,Русские
745096,Украинцы
745159,Русские
745186,Евреи
745221,Русские
745352,Русские
745699,Русские
745709,Украинцы
745735,Латыши
745819,Русские
745890,Украинцы
745929,Евреи
746071,Белорусы
746226,Русские
746227,Русские
746307,Русские
746495,Русские
746579,Русские
746595,Русские
746647,нет данных
746653,Русские
746658,Русские
746674,Русские
746681,Русские
746753,Русские
746754,Литовцы
746773,Русские
746936,Русские
746966,Русские
747237,Русские
747250,Поляки
747362,Русские
747427,Русские
747429,Русские
747483,Русские
747529,Русские
747583,Русские
747639,Ульчи
747669,Русские
747862,Русские
748071,Русские
748134,Украинцы
748140,Украинцы
748261,Русские
748340,Русские
748398,Русские
748498,Китайцы
748504,Китайцы
748506,Китайцы
748508,Китайцы
748509,Китайцы
748569,нет данных
748590,Белорусы
748631,Русские
748634,Русские
748645,Латыши
748720,Русские
748738,Русские
748978,Русские
748981,Русские
749002,Русские
749003,Русские
749065,Русские
749067,Русские
749068,Русские
749069,Русские
749072,Русские
749073,Русские
749074,Русские
749075,Русские
749127,Русские
749128,Русские
749332,Поляки
749341,Китайцы
749389,Евреи
749423,Украинцы
749548,Русские
749578,Русские
749642,Русские
749678,Украинцы
749681,Русские
749682,Русские
749697,Русские
749739,Эвенки
749740,Эвенки
749741,Эвенки
749744,Эвенки
749751,Китайцы
749755,Русские
749775,Корейцы
749782,Русские
749885,Латыши
749899,Русские
749983,Китайцы
749987,Китайцы
749988,Китайцы
749989,Китайцы
750059,Ульчи
750060,Ульчи
750067,Китайцы
750068,Китайцы
750071,Китайцы
750073,Ульчи
750140,Китайцы
750141,Китайцы
750142,Китайцы
750143,Китайцы
750144,Китайцы
750238,Русские
750280,Русские
750326,Русские
750346,Русские
750379,Русские
750616,Русские
750851,Русские
750893,Русские
750970,Русские
751025,нет данных
751338,нет данных
751387,Русские
751390,Русские
751483,Русские
751512,Русские
751904,Русские
751941,нет данных
751942,нет данных
751943,нет данных
751970,Русские
752010,Русские
752031,Русские
752271,Русские
752533,Русские
752600,Русские
752607,Русские
752686,нет данных
752799,Русские
752978,Русские
752988,Русские
753011,Корейцы
753012,Татары
753121,Русские
753277,Русские
753432,Ороки
753446,Русские
753468,Китайцы
753470,Китайцы
753631,Китайцы
753679,Русские
753937,Русские
754130,Русские
754193,Русские
754212,Русские
754275,Русские
754321,Русские
754636,Русские
754707,Русские
754772,Русские
754964,Русские
755020,Русские
755064,Украинцы
755174,Русские
755268,Русские
755363,Белорусы
755670,Русские
755740,Русские
755808,Украинцы
755812,Русские
755815,Русские
755968,Русские
756040,Русские
756205,Русские
756215,Русские
756238,Украинцы
756377,Русские
756430,Русские
756467,Русские
756470,Русские
756477,Русские
756676,Белорусы
756683,Белорусы
756758,Русские
756786,Русские
756806,Русские
756909,Русские
757011,Украинцы
757057,Русские
757073,Русские
757154,Литовцы
757207,Русские
757522,Китайцы
757523,Китайцы
757528,Китайцы
757753,Русские
757771,Русские
757787,Русские
757995,Русские
758005,Русские
758111,Русские
758269,Русские
758436,Поляки
758476,Русские
758477,Русские
758514,Русские
758661,Русские
758666,Русские
758667,Русские
758749,Русские
758778,Поляки
758779,Татары
758847,Русские
758969,Русские
758987,Китайцы
758990,Китайцы
758994,Китайцы
759029,Китайцы
759095,Русские
759126,Русские
759132,Русские
759168,Русские
759220,Русские
759222,Русские
759396,Русские
759442,Русские
759459,Русские
759582,Русские
759923,Белорусы
759954,Мордва
760035,Украинцы
760057,Русские
760117,Китайцы
760132,Русские
760225,Русские
760232,Итальянцы
760287,Белорусы
760300,Украинцы
760418,Русские
760429,Русские
760579,Русские
760581,Евреи
760710,Русские
760801,Белорусы
760836,Евреи
760853,Евреи
760890,Русские
760935,Русские
760938,Русские
760941,Русские
760947,Русские
761029,Русские
761143,Украинцы
761183,Русские
761241,Русские
761259,Русские
761305,нет данных
761557,Китайцы
761596,Китайцы
761649,Русские
761719,Русские
761760,Русские
761786,Русские
761794,Русские
761837,нет данных
761855,Русские
761900,нет данных
761905,Русские
761916,Русские
761937,нет данных
761955,Немцы
761960,Немцы
761966,Русские
762016,Русские
762075,Русские
762076,Русские
762084,Русские
762158,Белорусы
762162,Русские
762168,нет данных
762340,Русские
762356,Русские
762357,нет данных
762361,Русские
762362,Русские
762396,нет данных
762436,нет данных
762473,Евреи
762618,Русские
762747,Русские
762763,Русские
762787,Русские
762796,Русские
762868,Украинцы
762884,Русские
762888,Украинцы
762963,Поляки
763050,Русские
763156,Русские
763210,Русские
763231,Чехи
763325,Русские
763424,Украинцы
763441,Русские
763471,Русские
763542,Русские
763567,Русские
763809,Русские
763830,Немцы
763956,Евреи
764027,Русские
764302,Русские
764328,Русские
764490,Русские
764867,Русские
765012,Русские
765021,Русские
765109,Нанайцы
765110,Нанайцы
765208,Евреи
765287,Русские
765347,Евреи
765353,Белорусы
765509,Русские
765513,Русские
765736,Русские
765740,Русские
765776,Китайцы
765918,Русские
765950,Евреи
766261,Латыши
766292,Латыши
766538,Русские
766605,Евреи
766659,Русские
766675,Русские
766720,Украинцы
766883,Русские
767001,Русские
767004,Русские
767354,Русские
767407,Русские
767507,Русские
767589,Украинцы
767624,Русские
767844,Поляки
767941,Русские
767966,Украинцы
767977,Русские
768029,Русские
768104,Русские
768121,Латыши
768126,Русские
768243,Русские
768409,Русские
768458,Немцы
768823,Русские
768987,Русские
769031,Евреи
769161,Русские
769207,Русские
769400,Русские
769460,Русские
769473,Русские
769517,Русские
769520,Русские
769596,Русские
769667,Русские
769746,Русские
769876,Русские
769919,Евреи
770054,нет данных
770086,Русские
770094,Русские
770115,Русские
770117,Русские
770119,Русские
770132,Русские
770148,нет данных
770153,нет данных
770431,Русские
770476,Русские
770551,Украинцы
770673,Латыши
770797,Украинцы
770860,Русские
770873,Русские
771093,Русские
771136,Русские
771137,Русские
771145,Украинцы
771207,Русские
771227,Русские
771233,Русские
771268,Русские
771307,Русские
771367,Евреи
771484,Русские
771513,Русские
771532,Русские
771587,Русские
771708,Русские
771709,Русские
771729,Русские
771730,Русские
771822,Украинцы
771846,Украинцы
772082,Русские
772092,Китайцы
772129,Русские
772233,Русские
772311,Украинцы
772373,Русские
772392,Русские
772404,Русские
772467,Русские
772475,Украинцы
772570,Русские
772600,Русские
772612,Белорусы
772790,Русские
772866,Русские
772916,Русские
773065,Китайцы
773066,Китайцы
773188,Русские
773224,Русские
773280,Русские
773319,Русские
773464,Русские
773586,Китайцы
773650,Русские
773680,Китайцы
773690,Русские
773703,Корейцы
773705,Китайцы
773708,Китайцы
774060,Японцы
774061,Японцы
774069,Русские
774181,Русские
774241,Русские
774251,Русские
774291,Русские
774371,Русские
774377,Русские
774391,Русские
774405,Русские
774508,Русские
774577,Эвенки
774591,Русские
774818,Русские
774944,Русские
774953,Русские
775099,Русские
775180,Русские
775364,Русские
775365,Русские
775484,Русские
775617,Русские
775709,Болгары
775766,Русские
775905,Русские
775931,Русские
775997,Румыны
776050,Русские
776272,Русские
776299,Русские
776575,Русские
776626,Эстонцы
776718,Русские
776750,Украинцы
776804,Русские
776846,Украинцы
776862,Украинцы
776942,Русские
777289,Русские
777307,Русские
777426,Русские
777504,Русские
777526,Русские
777810,Русские
777896,Русские
777944,Мордва
778085,Евреи
778192,Русские
778210,Русские
778440,Русские
778580,Евреи
778594,Русские
778603,Русские
778678,Русские
778683,Русские
778840,Украинцы
778908,Латыши
778962,Русские
779131,Русские
779303,Русские
779368,Русские
779503,Русские
779596,Евреи
779597,Евреи
779636,Украинцы
779682,Русские
779881,Русские
779901,Русские
779925,Корейцы
779926,Японцы
779969,Японцы
780092,Русские
780119,Китайцы
780120,Китайцы
780122,Корейцы
780124,Китайцы
780125,Китайцы
780129,Китайцы
780133,Китайцы
780134,Китайцы
780136,Китайцы
780137,Китайцы
780138,Китайцы
780139,Китайцы
780142,Китайцы
780212,Русские
780274,Русские
780680,Евреи
780784,Русские
780791,Эстонцы
780995,Русские
781074,Русские
781154,Русские
781159,Русские
781192,Русские
781205,Русские
781416,Русские
781645,Японцы
782332,Русские
782355,Татары
782498,Евреи
782585,Японцы
782864,Русские
782898,Русские
782912,Китайцы
782914,Китайцы
782999,Русские
783036,Русские
783179,Русские
783201,Русские
783230,Русские
783252,Японцы
783257,Японцы
783264,Японцы
783376,Японцы
783497,нет данных
783554,Русские
783574,Русские
783936,Русские
783994,Белорусы
784026,Русские
784097,Русские
784241,Русские
784337,Русские
784354,Русские
784404,Русские
784460,Русские
784518,Русские
784532,Русские
784609,нет данных
784646,Русские
784709,Евреи
784720,Русские
784897,Евреи
784937,Грузины
785031,Русские
785095,Китайцы
785096,Китайцы
785201,Русские
785208,Казаки
785281,Поляки
785351,Нивхи
785417,Русские
785486,Русские
785494,Русские
785542,Русские
785632,Русские
785742,Русские
785761,Русские
786268,Русские
786343,Русские
786394,Русские
786404,нет данных
786410,Русские
786468,нет данных
786485,Русские
786562,Венгры
786573,Украинцы
786579,Русские
786627,Русские
786819,Финны
786898,Русские
786900,Русские
786943,Болгары
787004,Русские
787123,Русские
787129,Русские
787171,Русские
787336,Эстонцы
787609,Татары
787679,Евреи
787809,Русские
787880,Русские
787886,нет данных
787894,Русские
787993,Украинцы
788040,Украинцы
788094,Русские
788153,Русские
788196,Русские
788250,Корейцы
788252,Китайцы
788259,Китайцы
788264,Корейцы
788274,Корейцы
788277,Корейцы
788281,Евреи
788283,Корейцы
788284,Китайцы
788295,Японцы
788526,Русские
788563,Русские
788700,Евреи
788836,Китайцы
788838,Китайцы
788927,Русские
788936,Русские
788955,Русские
789035,Русские
789126,Украинцы
789143,Русские
789226,Русские
789372,Евреи
789461,Русские
789465,Русские
789553,Русские
789614,Русские
789808,Литовцы
789824,Эвенки
789828,Эвенки
789958,Японцы
790134,Русские
790152,Русские
790201,Русские
790229,Русские
790253,Поляки
790265,Русские
790336,Украинцы
790349,Русские
790384,Русские
790410,Русские
790412,Русские
790424,Русские
790438,Русские
790439,Русские
790456,Русские
790461,Русские
790476,Русские
790642,Русские
790689,Русские
790690,Русские
790691,Русские
790692,Русские
790693,Русские
790696,Русские
790697,нет данных
790698,Русские
790699,Русские
790703,Русские
790997,Латыши
791020,Латыши
791081,Евреи
791189,Белорусы
791199,Коми
791315,Русские
791326,Русские
791388,Белорусы
791487,нет данных
791494,Русские
791495,нет данных
791569,Украинцы
791615,Русские
791634,нет данных
791849,Русские
791871,Русские
791924,Русские
791929,Русские
792124,Белорусы
792212,Русские
792473,Русские
792484,Русские
792742,Татары
792745,Татары
792792,Русские
792795,Русские
792893,Русские
793056,Белорусы
793095,Русские
793453,Русские
793484,Русские
793537,Русские
793707,Японцы
793850,Русские
794061,Евреи
794065,Евреи
794072,Евреи
794093,Евреи
794124,Евреи
794249,Русские
794255,Белорусы
794260,Русские
794320,Русские
794456,Русские
794467,Украинцы
794486,Русские
794515,Русские
794643,Молдаване
794809,Русские
794888,Китайцы
794895,Корейцы
794898,Китайцы
794993,Белорусы
795176,Поляки
795180,Украинцы
795218,Китайцы
795250,Евреи
795361,Белорусы
795484,Русские
795495,Нивхи
795652,Удэгейцы
795855,Китайцы
795876,Японцы
796238,Латыши
796389,Русские
796397,Русские
796399,Русские
796478,Китайцы
796479,Китайцы
796480,Китайцы
796481,Китайцы
796482,Китайцы
796519,Русские
796520,Русские
796521,Русские
796530,Русские
796533,Русские
796535,Русские
796536,Русские
796549,нет данных
796552,Русские
796558,нет данных
796803,Украинцы
796862,Японцы
796873,Литовцы
796878,Русские
796936,Ульчи
796938,Нанайцы
797050,Русские
797070,Корейцы
797075,нет данных
797084,Корейцы
797093,нет данных
797095,Корейцы
797100,Корейцы
797106,Корейцы
797113,Нивхи
797120,Корейцы
797124,Корейцы
797126,Корейцы
797131,нет данных
797134,Корейцы
797137,Корейцы
797142,нет данных
797148,нет данных
797149,нет данных
797151,нет данных
797152,Корейцы
797154,Корейцы
797166,нет данных
797172,Корейцы
797178,Корейцы
797187,нет данных
797189,Корейцы
797190,Корейцы
797201,Корейцы
797216,Корейцы
797217,Корейцы
797218,Корейцы
797222,Корейцы
797226,Корейцы
797228,Корейцы
797233,Корейцы
797234,Корейцы
797235,Корейцы
797243,Корейцы
797256,Корейцы
797257,нет данных
797262,Корейцы
797265,Корейцы
797270,Корейцы
797271,Корейцы
797282,Корейцы
797289,Корейцы
797292,нет данных
797296,Корейцы
797301,Корейцы
797302,Корейцы
797309,Корейцы
797311,нет данных
797312,нет данных
797316,Корейцы
797322,Корейцы
797323,Корейцы
797324,Корейцы
797330,Корейцы
797332,Корейцы
797337,Корейцы
797340,Корейцы
797342,Корейцы
797343,Корейцы
797345,Корейцы
797351,Корейцы
797354,Корейцы
797360,Корейцы
797366,Корейцы
797438,Русские
797456,Грузины
