id,гражданство
742659,СССР
742679,СССР
742945,Китай
742947,нет данных
743189,СССР
743290,СССР
743333,СССР
743762,СССР
743824,СССР
743851,СССР
743852,СССР
743859,СССР
743860,СССР
743921,СССР
744095,СССР
744101,СССР
744159,СССР
744471,СССР
744562,СССР
744675,СССР
744681,СССР
744783,СССР
744785,СССР
744892,СССР
745084,СССР
745096,СССР
745159,СССР
745186,СССР
745221,СССР
745352,СССР
745699,СССР
745709,СССР
745735,СССР
745819,СССР
745890,СССР
745929,СССР
746071,СССР
746226,СССР
746227,СССР
746307,СССР
746495,СССР
746579,СССР
746595,СССР
746647,нет данных
746653,СССР
746658,СССР
746674,СССР
746681,СССР
746753,СССР
746754,СССР
746773,СССР
746936,СССР
746966,СССР
747237,СССР
747250,СССР
747362,СССР
747427,СССР
747429,СССР
747483,СССР
747529,СССР
747583,СССР
747639,СССР
747669,СССР
747862,СССР
748071,СССР
748134,СССР
748140,СССР
748261,СССР
748340,эмигрант
748398,СССР
748498,СССР
748504,Китай
748506,Китай
748508,Китай
748509,СССР
748569,нет данных
748590,СССР
748631,СССР
748634,СССР
748645,СССР
748720,СССР
748738,СССР
748978,СССР
748981,СССР
749002,Без гражданства
749003,СССР
749065,СССР
749067,СССР
749068,СССР
749069,СССР
749072,СССР
749073,СССР
749074,СССР
749075,СССР
749127,СССР
749128,СССР
749332,Без гражданства
749341,Китай
749389,СССР
749423,СССР
749548,СССР
749578,СССР
749642,СССР
749678,СССР
749681,СССР
749682,СССР
749697,СССР
749739,СССР
749740,СССР
749741,СССР
749744,СССР
749751,СССР
749755,СССР
749775,Без гражданства
749782,СССР
749885,нет данных
749899,СССР
749983,Китай
749987,Китай
749988,Китай
749989,Китай
750059,СССР
750060,СССР
750067,Китай
750068,Без гражданства
750071,Китай
750073,СССР
750140,Без гражданства
750141,Без гражданства
750142,СССР
750143,Китай
750144,СССР
750238,СССР
750280,СССР
750326,СССР
750346,СССР
750379,СССР
750616,СССР
750851,СССР
750893,СССР
750970,СССР
751025,нет данных
751338,нет данных
751387,СССР
751390,СССР
751483,СССР
751512,СССР
751904,СССР
751941,нет данных
751942,нет данных
751943,нет данных
751970,СССР
752010,СССР
752031,СССР
752271,СССР
752533,СССР
752600,СССР
752607,СССР
752686,нет данных
752799,эмигрант
752978,СССР
752988,СССР
753011,нет данных
753012,СССР
753121,СССР
753277,СССР
753432,СССР
753446,СССР
753468,Китай
753470,Китай
753631,Китай
753679,эмигрант
753937,СССР
754130,СССР
754193,СССР
754212,СССР
754275,СССР
754321,СССР
754636,СССР
754707,СССР
754772,СССР
754964,СССР
755020,СССР
755064,СССР
755174,СССР
755268,СССР
755363,СССР
755670,СССР
755740,СССР
755808,СССР
755812,СССР
755815,СССР
755968,СССР
756040,СССР
756205,СССР
756215,СССР
756238,СССР
756377,СССР
756430,СССР
756467,СССР
756470,СССР
756477,СССР
756676,СССР
756683,СССР
756758,СССР
756786,СССР
756806,СССР
756909,СССР
757011,СССР
757057,СССР
757073,СССР
757154,СССР
757207,СССР
757522,Китай
757523,Китай
757528,Китай
757753,СССР
757771,эмигрант
757787,СССР
757995,СССР
758005,СССР
758111,СССР
758269,СССР
758436,СССР
758476,СССР
758477,СССР
758514,СССР
758661,СССР
758666,СССР
758667,СССР
758749,СССР
758778,СССР
758779,СССР
758847,СССР
758969,СССР
758987,Китай
758990,Китай
758994,Китай
759029,Китай
759095,СССР
759126,СССР
759132,СССР
759168,СССР
759220,СССР
759222,СССР
759396,СССР
759442,СССР
759459,СССР
759582,СССР
759923,СССР
759954,СССР
760035,СССР
760057,СССР
760117,СССР
760132,СССР
760225,СССР
760232,Италия
760287,СССР
760300,СССР
760418,СССР
760429,СССР
760579,СССР
760581,СССР
760710,СССР
760801,СССР
760836,СССР
760853,СССР
760890,СССР
760935,СССР
760938,СССР
760941,СССР
760947,СССР
761029,СССР
761143,эмигрант
761183,СССР
761241,СССР
761259,СССР
761305,нет данных
761557,Китай
761596,Китай
761649,СССР
761719,СССР
761760,СССР
761786,СССР
761794,СССР
761837,нет данных
761855,Китай
761900,нет данных
761905,СССР
761916,СССР
761937,нет данных
761955,СССР
761960,нет данных
761966,СССР
762016,СССР
762075,СССР
762076,СССР
762084,СССР
762158,СССР
762162,СССР
762168,нет данных
762340,СССР
762356,СССР
762357,нет данных
762361,СССР
762362,СССР
762396,нет данных
762436,нет данных
762473,СССР
762618,СССР
762747,СССР
762763,СССР
762787,СССР
762796,СССР
762868,СССР
762884,СССР
762888,СССР
762963,СССР
763050,СССР
763156,СССР
763210,СССР
763231,Без гражданства
763325,СССР
763424,СССР
763441,СССР
763471,СССР
763542,СССР
763567,СССР
763809,СССР
763830,СССР
763956,СССР
764027,СССР
764302,СССР
764328,СССР
764490,СССР
764867,СССР
765012,СССР
765021,СССР
765109,СССР
765110,СССР
765208,СССР
765287,СССР
765347,СССР
765353,СССР
765509,СССР
765513,СССР
765736,СССР
765740,СССР
765776,СССР
765918,СССР
765950,СССР
766261,СССР
766292,СССР
766538,Без гражданства
766605,СССР
766659,Без гражданства
766675,СССР
766720,нет данных
766883,СССР
767001,СССР
767004,СССР
767354,СССР
767407,СССР
767507,СССР
767589,СССР
767624,СССР
767844,СССР
767941,СССР
767966,СССР
767977,СССР
768029,СССР
768104,СССР
768121,СССР
768126,СССР
768243,СССР
768409,СССР
768458,СССР
768823,СССР
768987,СССР
769031,СССР
769161,СССР
769207,СССР
769400,СССР
769460,Без гражданства
769473,СССР
769517,СССР
769520,СССР
769596,СССР
769667,СССР
769746,СССР
769876,СССР
769919,СССР
770054,нет данных
770086,СССР
770094,СССР
770115,эмигрант
770117,СССР
770119,СССР
770132,СССР
770148,нет данных
770153,нет данных
770431,СССР
770476,СССР
770551,СССР
770673,СССР
770797,СССР
770860,СССР
770873,СССР
771093,СССР
771136,СССР
771137,СССР
771145,СССР
771207,СССР
771227,СССР
771233,СССР
771268,СССР
771307,СССР
771367,СССР
771484,СССР
771513,СССР
771532,СССР
771587,СССР
771708,СССР
771709,СССР
771729,СССР
771730,СССР
771822,СССР
771846,СССР
772082,СССР
772092,Китай
772129,СССР
772233,СССР
772311,СССР
772373,СССР
772392,СССР
772404,СССР
772467,СССР
772475,СССР
772570,СССР
772600,СССР
772612,СССР
772790,СССР
772866,СССР
772916,СССР
773065,Китай
773066,СССР
773188,СССР
773224,СССР
773280,СССР
773319,СССР
773464,СССР
773586,Китай
773650,СССР
773680,Китай
773690,СССР
773703,Без гражданства
773705,Китай
773708,Китай
774060,Китай
774061,Япония
774069,СССР
774181,СССР
774241,СССР
774251,СССР
774291,СССР
774371,СССР
774377,СССР
774391,СССР
774405,СССР
774508,СССР
774577,СССР
774591,СССР
774818,СССР
774944,СССР
774953,СССР
775099,СССР
775180,эмигрант
775364,СССР
775365,СССР
775484,СССР
775617,СССР
775709,СССР
775766,эмигрант
775905,СССР
775931,СССР
775997,СССР
776050,СССР
776272,СССР
776299,СССР
776575,СССР
776626,СССР
776718,СССР
776750,СССР
776804,СССР
776846,СССР
776862,СССР
776942,СССР
777289,СССР
777307,СССР
777426,СССР
777504,СССР
777526,СССР
777810,СССР
777896,СССР
777944,СССР
778085,СССР
778192,СССР
778210,СССР
778440,СССР
778580,СССР
778594,СССР
778603,СССР
778678,СССР
778683,Без гражданства
778840,СССР
778908,СССР
778962,СССР
779131,СССР
779303,СССР
779368,СССР
779503,СССР
779596,нет данных
779597,СССР
779636,СССР
779682,СССР
779881,СССР
779901,СССР
779925,СССР
779926,Китай
779969,Без гражданства
780092,СССР
780119,Китай
780120,Китай
780122,Корея
780124,Китай
780125,Без гражданства
780129,Китай
780133,Китай
780134,Китай
780136,Китай
780137,Китай
780138,Китай
780139,Без гражданства
780142,Китай
780212,СССР
780274,СССР
780680,СССР
780784,СССР
780791,СССР
780995,СССР
781074,СССР
781154,эмигрант
781159,СССР
781192,СССР
781205,СССР
781416,СССР
781645,Япония
782332,СССР
782355,нет данных
782498,СССР
782585,Китай
782864,СССР
782898,СССР
782912,СССР
782914,Китай
782999,СССР
783036,СССР
783179,СССР
783201,СССР
783230,СССР
783252,Япония
783257,СССР
783264,Япония
783376,Китай
783497,Китай
783554,СССР
783574,СССР
783936,Без гражданства
783994,СССР
784026,СССР
784097,СССР
784241,СССР
784337,СССР
784354,СССР
784404,СССР
784460,СССР
784518,СССР
784532,СССР
784609,нет данных
784646,СССР
784709,СССР
784720,СССР
784897,СССР
784937,СССР
785031,СССР
785095,Китай
785096,Китай
785201,СССР
785208,СССР
785281,СССР
785351,СССР
785417,Без гражданства
785486,СССР
785494,СССР
785542,СССР
785632,СССР
785742,СССР
785761,СССР
786268,СССР
786343,СССР
786394,СССР
786404,нет данных
786410,СССР
786468,нет данных
786485,нет данных
786562,СССР
786573,СССР
786579,СССР
786627,СССР
786819,СССР
786898,СССР
786900,СССР
786943,СССР
787004,СССР
787123,СССР
787129,СССР
787171,СССР
787336,СССР
787609,СССР
787679,СССР
787809,СССР
787880,СССР
787886,нет данных
787894,СССР
787993,СССР
788040,СССР
788094,СССР
788153,СССР
788196,СССР
788250,Корея
788252,Китай
788259,Без гражданства
788264,Без гражданства
788274,СССР
788277,Без гражданства
788281,СССР
788283,СССР
788284,Китай
788295,Китай
788526,нет данных
788563,СССР
788700,СССР
788836,Китай
788838,Китай
788927,СССР
788936,СССР
788955,СССР
789035,СССР
789126,СССР
789143,СССР
789226,СССР
789372,СССР
789461,СССР
789465,СССР
789553,СССР
789614,СССР
789808,СССР
789824,СССР
789828,СССР
789958,Китай
790134,СССР
790152,СССР
790201,СССР
790229,СССР
790253,СССР
790265,СССР
790336,СССР
790349,СССР
790384,СССР
790410,СССР
790412,эмигрант
790424,СССР
790438,СССР
790439,СССР
790456,СССР
790461,СССР
790476,СССР
790642,СССР
790689,СССР
790690,СССР
790691,СССР
790692,СССР
790693,СССР
790696,СССР
790697,нет данных
790698,СССР
790699,СССР
790703,СССР
790997,СССР
791020,СССР
791081,СССР
791189,СССР
791199,СССР
791315,СССР
791326,СССР
791388,СССР
791487,нет данных
791494,СССР
791495,нет данных
791569,СССР
791615,СССР
791634,нет данных
791849,СССР
791871,СССР
791924,СССР
791929,СССР
792124,СССР
792212,СССР
792473,СССР
792484,СССР
792742,СССР
792745,СССР
792792,СССР
792795,СССР
792893,СССР
793056,СССР
793095,СССР
793453,СССР
793484,СССР
793537,СССР
793707,Китай
793850,СССР
794061,СССР
794065,СССР
794072,СССР
794093,СССР
794124,СССР
794249,СССР
794255,СССР
794260,СССР
794320,СССР
794456,СССР
794467,СССР
794486,СССР
794515,СССР
794643,СССР
794809,СССР
794888,Китай
794895,Без гражданства
794898,Китай
794993,СССР
795176,СССР
795180,СССР
795218,Китай
795250,СССР
795361,СССР
795484,СССР
795495,СССР
795652,СССР
795855,Китай
795876,Япония
796238,СССР
796389,СССР
796397,СССР
796399,СССР
796478,Китай
796479,Китай
796480,Без гражданства
796481,Китай
796482,Китай
796519,СССР
796520,СССР
796521,СССР
796530,СССР
796533,СССР
796535,СССР
796536,СССР
796549,нет данных
796552,СССР
796558,нет данных
796803,СССР
796862,Япония
796873,СССР
796878,СССР
796936,СССР
796938,СССР
797050,СССР
797070,СССР
797075,нет данных
797084,СССР
797093,нет данных
797095,СССР
797100,СССР
797106,СССР
797113,СССР
797120,СССР
797124,СССР
797126,СССР
797131,нет данных
797134,Без гражданства
797137,СССР
797142,нет данных
797148,нет данных
797149,нет данных
797151,нет данных
797152,нет данных
797154,СССР
797166,нет данных
797172,СССР
797178,СССР
797187,нет данных
797189,СССР
797190,СССР
797201,СССР
797216,СССР
797217,СССР
797218,СССР
797222,Корея
797226,нет данных
797228,нет данных
797233,Китай
797234,СССР
797235,СССР
797243,Без гражданства
797256,СССР
797257,нет данных
797262,СССР
797265,СССР
797270,нет данных
797271,СССР
797282,Без гражданства
797289,Без гражданства
797292,нет данных
797296,Китай
797301,СССР
797302,Корея
797309,нет данных
797311,нет данных
797312,нет данных
797316,Китай
797322,СССР
797323,Без гражданства
797324,нет данных
797330,Китай
797332,Корея
797337,Корея
797340,Корея
797342,Корея
797343,Корея
797345,Без гражданства
797351,нет данных
797354,СССР
797360,Китай
797366,нет данных
797438,СССР
797456,СССР
797475,Китай
797509,Без гражданства
797511,СССР
797512,Китай
797665,Китай
797731,СССР
797849,СССР
797858,СССР
797951,СССР
797956,СССР
797984,СССР
798007,СССР
798041,СССР
798048,СССР
798063,СССР
798350,нет данных
798603,СССР
798847,СССР
798920,СССР
799028,СССР
799138,СССР
799148,СССР
799156,СССР
799168,СССР
799487,СССР
799792,СССР
799797,СССР
799890,СССР
799899,СССР
800001,СССР
800297,СССР
800310,СССР
800354,СССР
800425,СССР
800464,СССР
800586,СССР
800599,нет данных
800744,СССР
800753,СССР
800770,СССР
800776,СССР
800848,СССР
801103,СССР
801127,нет данных
801128,СССР
801191,СССР
801192,СССР
801193,СССР
801286,СССР
801387,СССР
801548,СССР
801591,СССР
801618,СССР
801926,СССР
801998,СССР
802092,СССР
802319,СССР
802329,СССР
802863,СССР
802907,СССР
802917,СССР
803036,Без гражданства
803038,Китай
803041,Без гражданства
803042,Без гражданства
803043,Китай
803045,Китай
803047,СССР
803049,Китай
803051,Китай
803055,Китай
803088,Китай
803191,СССР
803218,СССР
803243,СССР
803355,СССР
803565,СССР
803701,СССР
803714,СССР
803745,СССР
803749,СССР
803834,СССР
803865,СССР
803881,СССР
804074,СССР
804109,СССР
804111,СССР
804122,СССР
804133,нет данных
804145,СССР
804146,СССР
804188,СССР
804212,СССР
804369,СССР
804409,СССР
804429,СССР
804570,СССР
804885,СССР
804910,СССР
804915,СССР
804923,СССР
804970,СССР
804989,СССР
805046,СССР
805065,СССР
805111,Китай
805155,СССР
805196,СССР
805295,СССР
805368,СССР
805710,Китай
805762,СССР
805902,СССР
806043,СССР
806088,СССР
806272,СССР
806300,СССР
806309,СССР
806341,СССР
806360,СССР
806419,СССР
806584,нет данных
806623,СССР
806693,СССР
806729,нет данных
806733,СССР
806812,СССР
806940,СССР
806982,СССР
807000,СССР
807125,СССР
807127,СССР
807144,СССР
807149,СССР
807152,нет данных
807193,СССР
807194,СССР
807201,СССР
807234,СССР
807266,СССР
807270,СССР
807273,СССР
807275,СССР
807278,нет данных
807350,СССР
807362,СССР
807454,СССР
807681,СССР
807920,СССР
807979,СССР
807995,СССР
808164,СССР
808184,СССР
808215,СССР
808234,Китай
808235,эмигрант
808382,СССР
808408,СССР
808465,СССР
808571,СССР
808572,СССР
808579,СССР
808620,СССР
808683,СССР
808692,СССР
808919,СССР
808921,нет данных
808927,СССР
808934,СССР
808937,Китай
808940,СССР
808942,СССР
808950,СССР
808959,СССР
808964,нет данных
808967,СССР
808986,СССР
809206,эмигрант
809221,СССР
809488,СССР
809489,СССР
809529,СССР
809533,СССР
809549,СССР
809569,СССР
809599,СССР
809650,СССР
810085,СССР
810107,СССР
810147,СССР
810312,СССР
810363,СССР
810522,СССР
810568,СССР
810619,СССР
810907,СССР
810924,СССР
811061,нет данных
811072,Китай
811104,СССР
811107,нет данных
811176,СССР
811339,СССР
811402,СССР
811507,СССР
811801,СССР
811821,СССР
811852,СССР
811862,СССР
811938,СССР
812062,СССР
812301,СССР
812392,СССР
812441,СССР
812460,СССР
812487,СССР
812529,СССР
812530,СССР
812650,СССР
812687,СССР
812719,СССР
812768,СССР
812935,нет данных
813047,СССР
813095,СССР
813111,СССР
813143,СССР
813354,СССР
813411,СССР
813494,СССР
813565,СССР
813628,СССР
813638,СССР
813697,эмигрант
813815,СССР
813978,СССР
814134,СССР
814283,СССР
814334,СССР
814370,СССР
814392,нет данных
814400,СССР
814404,СССР
814432,СССР
814604,СССР
814614,СССР
814741,СССР
814856,СССР
814999,СССР
815010,СССР
815056,нет данных
815076,СССР
815085,СССР
815098,СССР
815126,СССР
815135,СССР
815165,СССР
815198,СССР
815286,СССР
815287,СССР
815307,нет данных
815308,СССР
815320,СССР
815368,СССР
815399,СССР
815416,нет данных
815644,СССР
815666,СССР
815688,СССР
815736,СССР
815743,СССР
815870,СССР
815928,СССР
815942,СССР
815981,СССР
816284,СССР
816381,СССР
816388,СССР
816532,СССР
816533,СССР
816541,СССР
816607,СССР
816627,СССР
816681,СССР
816727,СССР
816843,СССР
816944,СССР
816991,СССР
816994,нет данных
817152,СССР
817161,СССР
817247,СССР
817264,СССР
817270,СССР
817540,СССР
817613,СССР
817614,СССР
817706,СССР
817720,СССР
817859,СССР
817951,СССР
817981,СССР
817988,СССР
817994,СССР
818006,СССР
818011,СССР
818070,СССР
818115,СССР
818129,СССР
818247,СССР
818266,СССР
818268,СССР
818375,СССР
818414,СССР
818480,СССР
818504,СССР
818517,СССР
818584,СССР
818644,СССР
818666,СССР
818979,СССР
819048,СССР
819129,СССР
819201,СССР
819255,СССР
819270,СССР
819854,СССР
819890,СССР
819905,СССР
819906,СССР
819948,СССР
819982,СССР
820096,СССР
820210,СССР
820261,СССР
820314,Китай
820384,нет данных
820425,нет данных
820466,СССР
820478,СССР
820490,СССР
820522,СССР
820536,Китай
820537,СССР
820550,СССР
820594,СССР
820597,СССР
820598,СССР
820674,СССР
820773,СССР
820948,СССР
821064,СССР
821066,СССР
821256,СССР
821546,СССР
821551,СССР
821556,СССР
821793,нет данных
821799,нет данных
821856,СССР
821894,СССР
821922,СССР
821936,СССР
821970,СССР
821991,СССР
822023,СССР
822030,СССР
822203,СССР
822229,СССР
822232,СССР
822267,СССР
822379,СССР
822459,СССР
822485,СССР
822583,СССР
822635,СССР
822739,СССР
822766,СССР
822923,СССР
823029,СССР
823214,СССР
823310,СССР
823410,СССР
823804,нет данных
823827,СССР
823828,СССР
823923,СССР
824078,СССР
824174,СССР
824201,СССР
824316,СССР
824377,СССР
824517,СССР
824527,СССР
824602,СССР
824697,Без гражданства
824718,СССР
824843,СССР
824850,СССР
824886,СССР
824981,СССР
824999,СССР
825030,СССР
825203,СССР
825285,СССР
825305,СССР
825372,СССР
825401,СССР
825430,СССР
825494,СССР
825495,СССР
825736,СССР
825855,СССР
825985,СССР
826010,СССР
826038,СССР
826098,СССР
826124,СССР
826167,СССР
826255,СССР
826331,СССР
826392,СССР
826399,СССР
826423,СССР
826431,СССР
826447,СССР
826452,СССР
826478,СССР
826484,СССР
826522,СССР
826650,СССР
826719,СССР
826842,СССР
826934,СССР
827076,СССР
827084,СССР
827177,СССР
827236,нет данных
827430,СССР
827440,СССР
827447,СССР
827449,СССР
827493,СССР
827494,СССР
827496,СССР
827594,СССР
827602,Китай
827605,Китай
827606,Китай
827616,СССР
827716,СССР
827816,Япония
827818,Япония
827826,СССР
827918,СССР
827983,СССР
828015,СССР
828138,СССР
828228,СССР
828251,СССР
828253,СССР
828276,СССР
828419,СССР
828428,СССР
828467,СССР
828513,СССР
828582,СССР
828631,СССР
828737,СССР
828864,СССР
828893,СССР
828903,СССР
828972,СССР
829028,СССР
829103,СССР
829283,СССР
829382,нет данных
829383,СССР
829434,СССР
829445,СССР
829473,СССР
829511,СССР
829512,эмигрант
829514,СССР
829547,СССР
829565,СССР
829641,СССР
829744,СССР
829764,СССР
829890,СССР
829922,нет данных
829927,СССР
829934,СССР
829944,СССР
829975,СССР
829984,СССР
829988,СССР
830000,СССР
830108,СССР
830126,СССР
830209,нет данных
830286,нет данных
830287,СССР
830352,СССР
830376,СССР
830389,СССР
830406,СССР
830439,СССР
830494,Китай
830580,нет данных
830585,СССР
830619,СССР
830635,нет данных
830701,СССР
830774,нет данных
830786,нет данных
830908,СССР
830935,СССР
831043,СССР
831098,Без гражданства
831214,СССР
831331,СССР
831380,СССР
831617,СССР
831664,СССР
831814,СССР
831824,нет данных
831889,СССР
831945,СССР
831947,СССР
832024,СССР
832100,СССР
832345,СССР
832808,СССР
832887,нет данных
832983,СССР
833040,СССР
833048,СССР
833059,СССР
833068,СССР
833069,СССР
833088,СССР
833134,нет данных
833148,нет данных
833168,нет данных
833194,СССР
833371,СССР
833472,СССР
833560,СССР
833886,Маньчжурия
833887,Китай
833888,Маньчжурия
833897,СССР
834068,СССР
834200,СССР
834232,Китай
834350,СССР
834436,СССР
834596,СССР
834599,СССР
834780,нет данных
834938,СССР
835199,СССР
835209,СССР
835586,СССР
835622,СССР
835761,СССР
835763,СССР
835769,СССР
835776,СССР
835796,нет данных
835843,Без гражданства
835844,Япония
835873,СССР
836019,СССР
836021,СССР
836045,СССР
836063,СССР
836086,СССР
836263,СССР
836359,Китай
836516,СССР
836552,СССР
836632,СССР
836641,СССР
836642,СССР
836643,СССР
836779,СССР
836825,СССР
836872,СССР
836939,СССР
836977,СССР
837041,нет данных
837046,нет данных
837057,СССР
837089,СССР
837155,СССР
837178,СССР
837325,СССР
837351,СССР
837448,СССР
837463,СССР
837504,СССР
837565,СССР
837643,СССР
837750,СССР
837826,СССР
837934,эмигрант
838029,СССР
838096,Маньчжурия
838110,СССР
838252,нет данных
838290,Китай
838291,Маньчжурия
838339,Китай
838388,СССР
838445,СССР
838468,СССР
838576,СССР
838577,СССР
838703,СССР
838936,СССР
838937,СССР
838987,СССР
839144,СССР
839149,СССР
839211,СССР
839247,СССР
839319,СССР
839351,СССР
839367,СССР
839441,СССР
839541,СССР
839591,СССР
839593,СССР
839606,Китай
839622,СССР
839679,СССР
839792,нет данных
839872,СССР
839903,Китай
839907,Китай
839910,Китай
839911,Китай
839912,Китай
839915,Китай
840026,нет данных
840049,СССР
840097,СССР
840100,СССР
840139,СССР
840145,СССР
840181,Китай
840190,СССР
840191,СССР
840210,СССР
840235,СССР
840240,СССР
840241,СССР
840254,СССР
840276,СССР
840330,СССР
840334,СССР
840340,СССР
840345,СССР
840365,СССР
840371,СССР
840429,СССР
840442,СССР
840516,СССР
840555,СССР
840759,нет данных
840825,СССР
840873,СССР
841037,СССР
841042,СССР
841281,СССР
841282,СССР
841357,СССР
841389,СССР
841466,Китай
841489,СССР
841533,СССР
841702,СССР
841768,СССР
841809,СССР
841828,СССР
841971,СССР
842035,нет данных
842066,СССР
842145,СССР
842154,СССР
842319,Китай
842418,нет данных
842422,СССР
842445,СССР
842504,СССР
842837,СССР
842871,СССР
842898,СССР
842978,СССР
842982,СССР
843071,СССР
843077,СССР
843084,СССР
843165,СССР
843177,СССР
843192,СССР
843200,СССР
843205,СССР
843240,СССР
843290,СССР
843444,СССР
843467,нет данных
843471,СССР
843475,нет данных
843572,СССР
843863,СССР
843929,СССР
844101,СССР
844145,СССР
844259,СССР
844423,СССР
844442,СССР
844445,СССР
844456,СССР
844569,СССР
844602,СССР
844605,СССР
844611,Без гражданства
844698,СССР
844703,СССР
844715,СССР
844725,СССР
844753,СССР
844814,СССР
844967,СССР
845126,нет данных
845172,СССР
845266,нет данных
845294,СССР
845361,СССР
845366,Без гражданства
845373,СССР
845374,нет данных
845375,СССР
845385,СССР
845386,СССР
845390,СССР
845392,нет данных
845394,СССР
845395,СССР
845400,СССР
845407,Китай
845408,нет данных
845527,СССР
845530,СССР
845555,СССР
845566,СССР
845612,СССР
845707,СССР
845993,Без гражданства
845998,СССР
846000,СССР
846002,нет данных
846013,Китай
846016,нет данных
846018,Китай
846020,Китай
846022,Китай
846023,СССР
846025,Китай
846026,Китай
846027,Китай
846028,СССР
846031,Маньчжурия
846032,Китай
846033,Китай
846039,Без гражданства
846041,Китай
846042,Без гражданства
846043,Китай
846044,Китай
846046,Китай
846047,СССР
846048,Китай
846053,Китай
846057,СССР
846059,Без гражданства
846060,Китай
846061,Китай
846062,Китай
846064,Китай
846067,Без гражданства
846068,Китай
846081,Без гражданства
846082,Без гражданства
846086,Без гражданства
846087,Китай
846088,Китай
846091,Без гражданства
846093,СССР
846096,Китай
846097,СССР
846100,нет данных
846101,Китай
846104,Китай
846106,Китай
846107,Китай
846109,Китай
846114,нет данных
846115,СССР
846120,Китай
846121,Китай
846126,Китай
846127,Без гражданства
846128,Китай
846131,Без гражданства
846134,Китай
846135,Китай
846136,Китай
846150,СССР
846169,Китай
846172,Китай
846178,СССР
846180,Китай
846183,Китай
846188,Китай
846189,Китай
846190,СССР
846192,Китай
846195,Китай
846196,СССР
846205,Китай
846206,Китай
846207,Китай
846216,Китай
846218,Маньчжурия
846219,Китай
846235,Китай
846236,Китай
846237,Китай
846241,Китай
846243,Китай
846245,Китай
846248,Без гражданства
846249,Китай
846251,Без гражданства
846252,Китай
846253,Китай
846254,Китай
846256,Китай
846257,Маньчжурия
846258,Китай
846259,Маньчжурия
846260,Китай
846263,СССР
846273,Китай
846282,Китай
846285,Китай
846292,Китай
846295,Китай
846297,Китай
846300,Китай
846302,Китай
846303,Китай
846306,Китай
846310,Китай
846311,Китай
846312,Китай
846313,нет данных
846319,Китай
846322,СССР
846323,Китай
846329,Без гражданства
846331,Китай
846332,Китай
846334,СССР
846338,Китай
846386,СССР
846469,СССР
846491,СССР
846569,СССР
846641,СССР
846774,СССР
846836,нет данных
846910,СССР
846952,СССР
846953,СССР
846971,СССР
846975,Финляндия
847013,Китай
847014,Китай
847015,нет данных
847016,Китай
847020,Китай
847022,Китай
847023,Китай
847024,Китай
847098,СССР
847200,СССР
847250,СССР
847277,СССР
847521,СССР
847567,СССР
847590,СССР
847599,СССР
847605,СССР
847606,СССР
847616,СССР
847636,СССР
847641,СССР
847659,СССР
847689,СССР
847869,нет данных
847895,СССР
847907,СССР
847914,СССР
848168,СССР
848208,СССР
848249,СССР
848302,СССР
848324,СССР
848348,СССР
848438,Без гражданства
848442,СССР
848470,СССР
848475,нет данных
848559,СССР
848602,Китай
848625,СССР
848678,СССР
848743,СССР
848769,СССР
848785,СССР
848786,СССР
848921,СССР
848936,СССР
848938,СССР
848974,СССР
848979,Китай
849063,СССР
849076,СССР
849092,СССР
849120,СССР
849140,СССР
849177,СССР
849209,СССР
849268,СССР
849321,СССР
849426,СССР
849822,СССР
849962,СССР
849963,СССР
850003,СССР
850006,СССР
850033,СССР
850213,СССР
850453,СССР
850496,СССР
850498,СССР
850499,СССР
850564,СССР
850642,СССР
850645,СССР
850650,СССР
850653,нет данных
850655,СССР
850668,СССР
850673,СССР
850692,СССР
850742,нет данных
850766,СССР
850776,СССР
850783,СССР
850793,СССР
850794,СССР
850815,СССР
850824,СССР
850859,СССР
850863,СССР
850877,СССР
850916,нет данных
850917,СССР
850927,СССР
850929,СССР
850931,СССР
850988,нет данных
851161,СССР
851176,СССР
851205,СССР
851263,СССР
851320,СССР
851432,Китай
851433,Без гражданства
851449,СССР
851535,СССР
851611,нет данных
851612,СССР
851614,нет данных
851626,Китай
851631,Китай
851632,Без гражданства
851639,Китай
851640,Китай
851641,Китай
851642,Китай
851643,Китай
851644,Китай
851645,Китай
851795,СССР
851822,СССР
851996,СССР
852217,СССР
852218,СССР
852488,СССР
852631,СССР
852751,СССР
852826,СССР
852880,СССР
852903,Китай
852945,СССР
853025,СССР
853032,СССР
853036,СССР
853066,Китай
853128,СССР
853142,СССР
853168,СССР
853216,СССР
853237,СССР
853381,СССР
853416,СССР
853453,СССР
853589,СССР
853771,Китай
853821,СССР
853825,СССР
853858,СССР
853859,СССР
853885,нет данных
853893,СССР
853900,СССР
853916,СССР
853920,СССР
853932,СССР
854051,СССР
854108,СССР
854163,СССР
854172,СССР
854187,СССР
854271,Китай
854297,Маньчжурия
854300,Китай
854303,Китай
854305,Китай
854310,Китай
854311,Китай
854312,Китай
854314,Китай
854317,Китай
854318,Китай
854322,Китай
854325,Китай
854328,Китай
854330,СССР
854333,Китай
854338,Китай
854340,Китай
854341,Китай
854342,Китай
854343,Китай
854347,Без гражданства
854353,Китай
854356,Китай
854357,Без гражданства
854360,Китай
854363,Китай
854366,Китай
854368,СССР
854370,Китай
854372,Китай
854374,Китай
854375,Без гражданства
854385,Без гражданства
854389,Китай
854390,Китай
854391,Китай
854395,Китай
854396,Китай
